Start Time,Average of Latency(ms)
1717638275749,81.29166667
1717638275757,72.75
1717638275763,79.48571429
1717638275764,81.05
1717638275765,79.57142857
1717638275788,57
1717638275791,55
1717638275792,54.625
1717638275808,40.40625
1717638275809,42.69230769
1717638275810,52.59090909
1717638275811,53.13157895
1717638275812,54.52941176
1717638275813,79.42307692
1717638275814,57.6
1717638275818,56.4
1717638275819,59.03846154
1717638275820,69.1
1717638275821,69.23809524
1717638275822,67.77777778
1717638275825,66.93333333
1717638275826,69.91666667
1717638275827,72
1717638275828,70.71428571
1717638275829,71.4
1717638275830,73.13333333
1717638275843,64.1
1717638275844,62.22857143
1717638275845,66.38709677
1717638275846,70.88888889
1717638275847,74.51724138
1717638275848,73.85714286
1717638275849,75.29166667
1717638275850,76
1717638275853,73.9
1717638275862,64.53333333
1717638275863,68.07407407
1717638275864,74
1717638275865,67.2173913
1717638275866,73.36842105
1717638275873,63.16666667
1717638275874,84.525
1717638275875,90.10714286
1717638275876,89.375
1717638275890,78.2
1717638275891,83.44444444
1717638275892,86.55
1717638275895,82.17647059
1717638275896,83.58823529
1717638275898,81.90909091
1717638275906,73
1717638275907,74.73214286
1717638275908,78.42857143
1717638275910,73.5
1717638275912,69.85714286
1717638275913,73.83333333
1717638275925,66.35135135
1717638275926,69.73076923
1717638275927,76.02702703
1717638275928,71.66666667
1717638275931,72.70833333
1717638275933,81.88461538
1717638275934,81.2
1717638275936,85
1717638275937,79.75
1717638275942,73.46666667
1717638275944,77
1717638275956,58.9
1717638275957,64
1717638275958,54
1717638275959,59.2
1717638275965,55.35714286
1717638275966,60.74074074
1717638275967,58.8
1717638275977,55.4
1717638275978,53.65384615
1717638275979,60.62162162
1717638275980,65.9787234
1717638275981,69
1717638275985,65.47826087
1717638275986,65.53846154
1717638275987,72.32258065
1717638275992,70.81818182
1717638275994,65
1717638275995,65.57142857
1717638275999,64
1717638276000,60.8
1717638276001,62.33333333
1717638276007,58.89473684
1717638276008,61.42857143
1717638276009,65
1717638276010,61.33333333
1717638276011,58
1717638276012,68.875
1717638276013,68
1717638276021,111.6904762
1717638276022,111.6666667
1717638276023,113
1717638276024,114
1717638276029,111.6
1717638276030,110.5531915
1717638276032,112.4
1717638276035,113.2
1717638276036,115.4705882
1717638276038,108.16
1717638276043,105.5862069
1717638276044,106.75
1717638276050,98.76190476
1717638276051,107.5744681
1717638276058,103.3333333
1717638276059,101.5666667
1717638276060,110.0555556
1717638276062,110.25
1717638276063,109.1363636
1717638276068,104.8
1717638276069,105
1717638276074,101.6470588
1717638276080,94
1717638276081,97.46153846
1717638276126,55
1717638276127,52.47619048
1717638276132,52.25
1717638276133,52.51851852
1717638276134,57.54545455
1717638276136,55.15384615
1717638276137,55.61538462
1717638276139,55
1717638276140,60.375
1717638276141,57.81818182
1717638276146,51.56
1717638276147,55.57692308
1717638276148,57.2173913
1717638276150,56.5625
1717638276151,58.78571429
1717638276154,57.92307692
1717638276155,57.81818182
1717638276156,57.38461538
1717638276158,60
1717638276160,61.22222222
1717638276162,60.90909091
1717638276166,66
1717638276167,67.77777778
1717638276171,57.90909091
1717638276172,65.53333333
1717638276173,75.54716981
1717638276174,77.5
1717638276181,71.82142857
1717638276182,73.2
1717638276183,70.33333333
1717638276185,70.88461538
1717638276189,66
1717638276190,66.83333333
1717638276191,67.38461538
1717638276193,71.3
1717638276194,76.29166667
1717638276195,70.86666667
1717638276197,74.47058824
1717638276199,71.66666667
1717638276203,69.25925926
1717638276204,69.5
1717638276205,77.24
1717638276207,80.66666667
1717638276209,73.45454545
1717638276210,72.4
1717638276211,75
1717638276215,68.39130435
1717638276216,71.05882353
1717638276217,70
1717638276218,69
1717638276219,68
1717638276221,75.94444444
1717638276222,68.57142857
1717638276230,63.5
1717638276231,65.76470588
1717638276232,65.66666667
1717638276236,59.47826087
1717638276237,66
1717638276245,59.21428571
1717638276250,87.5
1717638276251,58.53488372
1717638276252,62.25
1717638276254,62.2
1717638276255,62
1717638276257,57.66666667
1717638276258,62.4137931
1717638276259,61.5
1717638276261,63.4
1717638276262,60.46153846
1717638276264,63.75
1717638276265,64
1717638276266,67.05882353
1717638276267,62.71428571
1717638276270,63.6
1717638276271,63.23076923
1717638276272,62.6
1717638276273,63.42857143
1717638276274,66.4
1717638276275,65
1717638276279,59.31578947
1717638276283,70.36363636
1717638276285,126.3333333
1717638276286,128.1071429
1717638276287,133.6296296
1717638276288,144.75
1717638276289,135.5
1717638276290,135.5
1717638276292,143.6666667
1717638276293,133.4761905
1717638276297,130.6666667
1717638276298,132.55
1717638276299,128.7333333
1717638276302,129.6666667
1717638276303,128.6923077
1717638276304,126.4166667
1717638276307,125.6842105
1717638276308,130.2
1717638276310,128.5
1717638276312,130.4444444
1717638276313,138.3333333
1717638276314,138.1363636
1717638276316,130.4
1717638276317,131.1666667
1717638276318,141.8
1717638276319,141
1717638276320,138.6666667
1717638276321,139.2666667
1717638276324,135.6666667
1717638276325,116
1717638276327,139.6428571
1717638276329,120.125
1717638276330,123.4285714
1717638276333,116.5789474
1717638276334,126.2608696
1717638276335,127.1111111
1717638276337,125.4090909
1717638276339,144.125
1717638276340,123.5714286
1717638276341,122
1717638276342,121.5
1717638276343,129.3888889
1717638276367,117.6666667
1717638276410,54.72727273
1717638276414,57.3
1717638276415,60.79310345
1717638276423,63.14814815
1717638276425,65.92
1717638276426,65.375
1717638276429,62
1717638276430,68.22727273
1717638276431,61.57142857
1717638276432,68.23529412
1717638276435,57.22222222
1717638276436,57.86206897
1717638276438,57
1717638276439,56.875
1717638276443,78
1717638276444,79.07407407
1717638276458,74.4
1717638276459,79.51020408
1717638276460,77.52173913
1717638276461,81.5
1717638276462,87.10526316
1717638276463,82.22222222
1717638276464,116.1111111
1717638276465,113.5384615
1717638276466,131.4
1717638276467,148.8
1717638276468,148.3333333
1717638276490,106.5714286
1717638276491,117.4468085
1717638276492,126.1304348
1717638276493,126.8666667
1717638276494,126.1111111
1717638276495,125.5
1717638276499,122.8888889
1717638276520,101.6363636
1717638276521,129.5
1717638276522,100.2173913
1717638276523,100
1717638276525,97.75
1717638276530,93
1717638276531,91.86111111
1717638276533,90
1717638276537,86.9
1717638276539,148
1717638276540,84.31818182
1717638276544,80.93333333
1717638276545,80.36
1717638276546,80
1717638276548,78.28571429
1717638276549,108.6666667
1717638276550,77
1717638276551,75.86956522
1717638276613,29.57692308
1717638276615,29.94444444
1717638276616,35.18181818
1717638276617,41.3
1717638276618,36.29545455
1717638276619,38.73333333
1717638276620,106.21875
1717638276621,129.0384615
1717638276622,131.9285714
1717638276623,139.1956522
1717638276624,148.1428571
1717638276625,155.2121212
1717638276626,155.3043478
1717638276627,164.452381
1717638276642,156
1717638276643,168.5
1717638276651,161.4
1717638276652,160.4130435
1717638276653,159.1333333
1717638276654,159.6
1717638276656,158
1717638276658,156
1717638276659,154.7272727
1717638276660,153
1717638276664,149.1538462
1717638276665,151.1333333
1717638276746,67.1875
1717638276747,68.6969697
1717638276748,64.75
1717638276749,63.75
1717638276755,59.89285714
1717638276756,56.08695652
1717638276776,38.33333333
1717638276777,47.31578947
1717638276778,41.33333333
1717638276779,46.64285714
1717638276780,49.18181818
1717638276781,53.70967742
1717638276782,57.15151515
1717638276783,61.25806452
1717638276811,54.84615385
1717638276812,43.46902655
1717638276813,49.53076923
1717638276814,56.61842105
1717638276817,69.47368421
1717638276818,59
1717638276820,60.75
1717638276828,53.16666667
1717638276829,90.375
1717638276830,107.7333333
1717638276831,106.4285714
1717638276832,110.3333333
1717638276843,92.72222222
1717638276844,99.47368421
1717638276845,103.3703704
1717638276846,100.5384615
1717638276847,99.16666667
1717638276852,92.92857143
1717638276853,92.16666667
1717638276854,95.14285714
1717638276856,101.2352941
1717638276858,102.9545455
1717638276859,94.08333333
1717638276860,99.5
1717638276861,92.66666667
1717638276862,91.92
1717638276863,106.25
1717638276868,92.45454545
1717638276869,99.95
1717638276870,96.18181818
1717638276872,94.44117647
1717638276874,97.91666667
1717638276875,101.5
1717638276877,99.08
1717638276878,96.5
1717638276881,94.31578947
1717638276882,92.66666667
1717638276884,98.28571429
1717638276885,98
1717638276886,97
1717638276887,105
1717638276888,98.6
1717638276927,43.53333333
1717638276928,62.57575758
1717638276933,57.64
1717638276934,60
1717638276936,71.53846154
1717638276940,55.9375
1717638276941,56.10344828
1717638276944,59.41176471
1717638276945,54
1717638276946,56.86956522
1717638276947,63.8
1717638276948,87.125
1717638276949,57.66666667
1717638276950,58.46153846
1717638276952,57.33333333
1717638276953,55.125
1717638276954,55.58333333
1717638276955,55.42857143
1717638276960,109.5
1717638276961,53.37931034
1717638276962,61.1
1717638276963,61.08823529
1717638276964,64.2
1717638276966,90.77777778
1717638276967,74
1717638276973,56.21052632
1717638276974,77.31818182
1717638276975,74.41666667
1717638276976,81.22222222
1717638276977,67.25
1717638276982,63.5
1717638276983,72.31034483
1717638276992,73.22222222
1717638276993,66.66666667
1717638276994,54.2
1717638276995,61.37037037
1717638276996,60.03125
1717638276997,67
1717638277001,86.75
1717638277002,62.60869565
1717638277003,65
1717638277006,63.42857143
1717638277007,63
1717638277008,72.46666667
1717638277009,68.92
1717638277010,68.13333333
1717638277012,67.83333333
1717638277013,58.7
1717638277014,64.33333333
1717638277015,63.39285714
1717638277016,68
1717638277021,58.53333333
1717638277022,90.4
1717638277023,72.11111111
1717638277024,77.89473684
1717638277025,80.38888889
1717638277027,69
1717638277029,76.47619048
1717638277031,94.57142857
1717638277043,72.5
1717638277044,72.36363636
1717638277045,79.84615385
1717638277046,71.85185185
1717638277047,65.71428571
1717638277048,72.1
1717638277049,77.875
1717638277050,66.66666667
1717638277059,70.70833333
1717638277060,68.43333333
1717638277061,72.57142857
1717638277062,68.55
1717638277067,68.22222222
1717638277068,70
1717638277069,66
1717638277070,72.63636364
1717638277073,79
1717638277074,72.44444444
1717638277075,67.8125
1717638277076,69.89473684
1717638277077,76.27272727
1717638277079,73.95
1717638277082,78
1717638277083,71.84615385
1717638277094,59.2
1717638277095,68.48571429
1717638277096,76.9047619
1717638277115,54.2
1717638277116,56.60869565
1717638277117,59.33333333
1717638277118,62.26666667
1717638277119,66.23076923
1717638277126,54.22727273
1717638277127,61.38461538
1717638277128,62.4
1717638277129,68.92682927
1717638277130,63
1717638277134,70.8
1717638277135,78.08823529
1717638277136,77.83333333
1717638277139,71.06666667
1717638277144,69
1717638277145,67.55555556
1717638277146,68.83333333
1717638277147,77.5
1717638277152,65.73333333
1717638277153,64.59259259
1717638277154,66.84210526
1717638277156,75
1717638277157,66.76923077
1717638277161,64.55555556
1717638277162,88.375
1717638277163,67.4
1717638277166,54.16666667
1717638277167,63
1717638277168,60.5
1717638277176,62.07692308
1717638277177,60.90909091
1717638277178,74
1717638277179,79.93103448
1717638277181,73.57142857
1717638277182,64
1717638277183,78.14814815
1717638277186,66.8
1717638277197,64.77777778
1717638277198,67
1717638277199,70.26086957
1717638277200,70.25
1717638277212,58.68
1717638277213,65.31428571
1717638277214,64.9
1717638277215,73.59090909
1717638277216,73.92592593
1717638277219,63.5
1717638277220,67.42857143
1717638277221,71.33333333
1717638277223,74.5
1717638277224,74.75
1717638277226,69
1717638277227,75
1717638277228,74.13333333
1717638277229,73
1717638277234,68.41666667
1717638277236,71.4375
1717638277237,63.28571429
1717638277238,75
1717638277239,70.18181818
1717638277241,64.5
1717638277242,69.66666667
1717638277245,65.23076923
1717638277246,66.6
1717638277247,67.16666667
1717638277259,60.10526316
1717638277260,56.26315789
1717638277261,64.28571429
1717638277262,68.27027027
1717638277272,76.33333333
1717638277273,72.07407407
1717638277274,62.10714286
1717638277275,60.44827586
1717638277276,63.72222222
1717638277277,72.47619048
1717638277279,69.5
1717638277280,65
1717638277282,67.7
1717638277284,81.05
1717638277285,83
1717638277286,82.90909091
1717638277289,75
1717638277299,72.4
1717638277300,67.77272727
1717638277301,71.77272727
1717638277302,74.12
1717638277303,60
1717638277311,61.66666667
1717638277312,71.10810811
1717638277313,78.2
1717638277314,76.52
1717638277315,71
1717638277317,82.125
1717638277320,67.4
1717638277322,72
1717638277323,65
1717638277324,74.42857143
1717638277325,75.33333333
1717638277326,75
1717638277327,74
1717638277328,76.2
1717638277333,70.67857143
1717638277334,68.5
1717638277336,74.53333333
1717638277337,60.4375
1717638277338,66.86363636
1717638277339,70.61111111
1717638277340,72
1717638277341,62
1717638277342,63.66666667
1717638277343,87
1717638277346,90.71428571
1717638277347,64.5
1717638277349,85
1717638277351,70.76923077
1717638277367,58
1717638277368,65.83333333
1717638277369,75
1717638277370,73.56
1717638277371,82.43478261
1717638277372,66
1717638277383,57.2
1717638277384,56.43333333
1717638277385,58.07407407
1717638277386,67
1717638277387,68.47826087
1717638277388,74.42857143
